"cluster_id","disk_usage(MB)","timestamp"
"1825","234530","2012-06-16 04:03:38 PST"
"1826","231773","2012-06-16 04:03:38 PST"
"1827","232726","2012-06-16 04:03:38 PST"
"1828","233947","2012-06-16 04:03:38 PST"
"1829","242688","2012-06-16 04:03:38 PST"
"1830","244619","2012-06-16 04:03:38 PST"
"1831","241066","2012-06-16 04:03:38 PST"
"1832","233973","2012-06-16 04:03:38 PST"
"1833","232485","2012-06-16 04:03:38 PST"
"1834","236389","2012-06-16 04:03:38 PST"
"1835","240948","2012-06-16 04:03:38 PST"
"1836","230498","2012-06-16 04:03:38 PST"
"1837","236261","2012-06-16 04:03:38 PST"
"1838","245026","2012-06-16 04:03:38 PST"
"1839","244960","2012-06-16 04:03:38 PST"
"1840","245198","2012-06-16 04:03:38 PST"
"1841","235008","2012-06-16 04:03:38 PST"
"1842","232632","2012-06-16 04:03:38 PST"
"1843","231759","2012-06-16 04:03:38 PST"
"1844","235237","2012-06-16 04:03:38 PST"
"1845","231106","2012-06-16 04:03:38 PST"
"1846","237230","2012-06-16 04:03:38 PST"
"1847","237481","2012-06-16 04:03:38 PST"
"1848","242640","2012-06-16 04:03:38 PST"
"1849","231567","2012-06-16 04:03:38 PST"
"1850","230401","2012-06-16 04:03:38 PST"
"1851","233654","2012-06-16 04:03:38 PST"
"1852","242870","2012-06-16 04:03:38 PST"
"1853","241448","2012-06-16 04:03:38 PST"
"1854","245067","2012-06-16 04:03:38 PST"
"1855","236852","2012-06-16 04:03:38 PST"
"1856","241779","2012-06-16 04:03:38 PST"
"1857","236109","2012-06-16 04:03:38 PST"
"1858","234070","2012-06-16 04:03:38 PST"
"1859","237544","2012-06-16 04:03:38 PST"
"1860","230612","2012-06-16 04:03:38 PST"
"1861","230582","2012-06-16 04:03:38 PST"
"1862","245366","2012-06-16 04:03:38 PST"
"1863","241963","2012-06-16 04:03:38 PST"
"1864","233491","2012-06-16 04:03:38 PST"
"1865","241685","2012-06-16 04:03:38 PST"
"1866","245135","2012-06-16 04:03:38 PST"
"1867","236145","2012-06-16 04:03:38 PST"
"1868","245450","2012-06-16 04:03:38 PST"
"1869","237248","2012-06-16 04:03:38 PST"
"1870","241142","2012-06-16 04:03:38 PST"
"1871","235945","2012-06-16 04:03:38 PST"
"1872","238971","2012-06-16 04:03:38 PST"
"1873","238106","2012-06-16 04:03:38 PST"
"1874","239611","2012-06-16 04:03:38 PST"
"1875","243860","2012-06-16 04:03:38 PST"
"1876","244838","2012-06-16 04:03:38 PST"
"1877","244298","2012-06-16 04:03:38 PST"
"1878","245717","2012-06-16 04:03:38 PST"
"1879","241667","2012-06-16 04:03:38 PST"
"1880","240470","2012-06-16 04:03:38 PST"
"1881","233259","2012-06-16 04:03:38 PST"
"1882","242184","2012-06-16 04:03:38 PST"
"1883","233134","2012-06-16 04:03:38 PST"
"1884","233766","2012-06-16 04:03:38 PST"
"1885","241376","2012-06-16 04:03:38 PST"
"1886","242733","2012-06-16 04:03:38 PST"
"1887","231278","2012-06-16 04:03:38 PST"
"1888","232073","2012-06-16 04:03:38 PST"
"1889","244953","2012-06-16 04:03:38 PST"
"1890","232906","2012-06-16 04:03:38 PST"
"1891","243706","2012-06-16 04:03:38 PST"
"1892","243123","2012-06-16 04:03:38 PST"
"1893","242616","2012-06-16 04:03:38 PST"
"1894","233121","2012-06-16 04:03:38 PST"
"1895","230766","2012-06-16 04:03:38 PST"
"1896","241271","2012-06-16 04:03:38 PST"
"1897","235711","2012-06-16 04:03:38 PST"
"1898","243566","2012-06-16 04:03:38 PST"
"1899","243275","2012-06-16 04:03:38 PST"
"1900","234083","2012-06-16 04:03:38 PST"
"1901","244484","2012-06-16 04:03:38 PST"
"1902","241884","2012-06-16 04:03:38 PST"
"1903","243357","2012-06-16 04:03:38 PST"
"1904","235501","2012-06-16 04:03:38 PST"
"1905","240584","2012-06-16 04:03:38 PST"
"1906","242374","2012-06-16 04:03:38 PST"
"1907","242661","2012-06-16 04:03:38 PST"
"1908","239161","2012-06-16 04:03:38 PST"
"1909","239518","2012-06-16 04:03:38 PST"
"1910","230591","2012-06-16 04:03:38 PST"
"1911","238747","2012-06-16 04:03:38 PST"
"1912","232058","2012-06-16 04:03:38 PST"
"1913","237615","2012-06-16 04:03:38 PST"
"1914","236502","2012-06-16 04:03:38 PST"
"1915","244176","2012-06-16 04:03:38 PST"
"1916","234057","2012-06-16 04:03:38 PST"
"1917","233583","2012-06-16 04:03:38 PST"
"1918","238481","2012-06-16 04:03:38 PST"
"1919","231378","2012-06-16 04:03:38 PST"
"1920","230569","2012-06-16 04:03:38 PST"
"1921","231957","2012-06-16 04:03:38 PST"
"1922","238137","2012-06-16 04:03:38 PST"
"1923","237398","2012-06-16 04:03:38 PST"
"1924","240873","2012-06-16 04:03:38 PST"
"1925","236614","2012-06-16 04:03:38 PST"
"1926","241557","2012-06-16 04:03:38 PST"
"1927","234323","2012-06-16 04:03:38 PST"
"1928","240047","2012-06-16 04:03:38 PST"
"1929","235298","2012-06-16 04:03:38 PST"
"1930","234895","2012-06-16 04:03:38 PST"
"1931","234155","2012-06-16 04:03:38 PST"
"1932","242982","2012-06-16 04:03:38 PST"
"1933","243653","2012-06-16 04:03:38 PST"
"1934","235754","2012-06-16 04:03:38 PST"
"1935","241430","2012-06-16 04:03:38 PST"
"1936","236010","2012-06-16 04:03:38 PST"
"1937","242700","2012-06-16 04:03:38 PST"
"1938","231881","2012-06-16 04:03:38 PST"
"1939","235749","2012-06-16 04:03:38 PST"
"1940","241404","2012-06-16 04:03:38 PST"
"1941","241245","2012-06-16 04:03:38 PST"
"1942","233849","2012-06-16 04:03:38 PST"
"1943","245091","2012-06-16 04:03:38 PST"
"1944","236965","2012-06-16 04:03:38 PST"
"1945","236478","2012-06-16 04:03:38 PST"
"1946","238719","2012-06-16 04:03:38 PST"
"1947","245574","2012-06-16 04:03:38 PST"
"1948","241840","2012-06-16 04:03:38 PST"
"1949","233784","2012-06-16 04:03:38 PST"
"1950","245721","2012-06-16 04:03:38 PST"
"1951","243269","2012-06-16 04:03:38 PST"
"1952","234080","2012-06-16 04:03:38 PST"
"1953","240941","2012-06-16 04:03:38 PST"
"1954","236609","2012-06-16 04:03:38 PST"
"1955","237213","2012-06-16 04:03:38 PST"
"1956","244293","2012-06-16 04:03:38 PST"
"1957","236450","2012-06-16 04:03:38 PST"
"1958","234959","2012-06-16 04:03:38 PST"
"1959","234347","2012-06-16 04:03:38 PST"
"1960","234510","2012-06-16 04:03:38 PST"
"1961","241853","2012-06-16 04:03:38 PST"
"1962","240038","2012-06-16 04:03:38 PST"
"1963","234800","2012-06-16 04:03:38 PST"
"1964","245577","2012-06-16 04:03:38 PST"
"1965","240873","2012-06-16 04:03:38 PST"
"1966","239253","2012-06-16 04:03:38 PST"
"1967","245624","2012-06-16 04:03:38 PST"
"1968","242872","2012-06-16 04:03:38 PST"
"1969","242309","2012-06-16 04:03:38 PST"
"1970","236528","2012-06-16 04:03:38 PST"
"1971","235894","2012-06-16 04:03:38 PST"
"1972","233489","2012-06-16 04:03:38 PST"
"1973","238603","2012-06-16 04:03:38 PST"
"1974","231393","2012-06-16 04:03:38 PST"
"1975","238305","2012-06-16 04:03:38 PST"
"1976","237231","2012-06-16 04:03:38 PST"
"1977","238301","2012-06-16 04:03:38 PST"
"1978","237683","2012-06-16 04:03:38 PST"
"1979","240821","2012-06-16 04:03:38 PST"
"1980","236968","2012-06-16 04:03:38 PST"
"1981","244702","2012-06-16 04:03:38 PST"
"1982","239551","2012-06-16 04:03:38 PST"
"1983","239288","2012-06-16 04:03:38 PST"
"1984","242921","2012-06-16 04:03:38 PST"
"1985","237860","2012-06-16 04:03:38 PST"
"1986","245441","2012-06-16 04:03:38 PST"
"1987","230707","2012-06-16 04:03:38 PST"
"1988","242084","2012-06-16 04:03:38 PST"
"1989","236813","2012-06-16 04:03:38 PST"
"1990","235528","2012-06-16 04:03:38 PST"
"1991","240251","2012-06-16 04:03:38 PST"
"1992","236824","2012-06-16 04:03:38 PST"
"1993","234191","2012-06-16 04:03:38 PST"
"1994","245188","2012-06-16 04:03:38 PST"
"1995","238687","2012-06-16 04:03:38 PST"
"1996","242028","2012-06-16 04:03:38 PST"
"1997","239138","2012-06-16 04:03:38 PST"
"1998","236358","2012-06-16 04:03:38 PST"
"1999","244562","2012-06-16 04:03:38 PST"
"2000","233347","2012-06-16 04:03:38 PST"
"1000","253741","2012-06-17 04:03:38 PST"
"1001","254241","2012-06-17 04:03:38 PST"
"1002","249455","2012-06-17 04:03:38 PST"
"1003","248713","2012-06-17 04:03:38 PST"
"1004","258145","2012-06-17 04:03:38 PST"
"1005","246117","2012-06-17 04:03:38 PST"
"1006","255283","2012-06-17 04:03:38 PST"
"1007","259364","2012-06-17 04:03:38 PST"
"1008","258368","2012-06-17 04:03:38 PST"
"1009","253126","2012-06-17 04:03:38 PST"
"1010","247523","2012-06-17 04:03:38 PST"
"1011","256464","2012-06-17 04:03:38 PST"
"1012","249198","2012-06-17 04:03:38 PST"
"1013","255566","2012-06-17 04:03:38 PST"
"1014","251561","2012-06-17 04:03:38 PST"
"1015","252622","2012-06-17 04:03:38 PST"
"1016","253847","2012-06-17 04:03:38 PST"
"1017","254867","2012-06-17 04:03:38 PST"
"1018","250735","2012-06-17 04:03:38 PST"
"1019","255401","2012-06-17 04:03:38 PST"
"1020","249638","2012-06-17 04:03:38 PST"
"1021","249039","2012-06-17 04:03:38 PST"
"1022","257680","2012-06-17 04:03:38 PST"
"1023","257083","2012-06-17 04:03:38 PST"
"1024","259832","2012-06-17 04:03:38 PST"
"1025","248050","2012-06-17 04:03:38 PST"
"1026","251204","2012-06-17 04:03:38 PST"
"1027","260274","2012-06-17 04:03:38 PST"
"1028","258937","2012-06-17 04:03:38 PST"
"1029","257086","2012-06-17 04:03:38 PST"
"1030","259612","2012-06-17 04:03:38 PST"
"1031","249674","2012-06-17 04:03:38 PST"
"1032","251939","2012-06-17 04:03:38 PST"
"1033","253866","2012-06-17 04:03:38 PST"
"1034","250408","2012-06-17 04:03:38 PST"
"1035","249861","2012-06-17 04:03:38 PST"
"1036","246326","2012-06-17 04:03:38 PST"
"1037","259143","2012-06-17 04:03:38 PST"
"1038","248094","2012-06-17 04:03:38 PST"
"1039","259644","2012-06-17 04:03:38 PST"
"1040","256349","2012-06-17 04:03:38 PST"
"1041","247263","2012-06-17 04:03:38 PST"
"1042","259515","2012-06-17 04:03:38 PST"
"1043","254532","2012-06-17 04:03:38 PST"
"1044","254277","2012-06-17 04:03:38 PST"
"1045","257726","2012-06-17 04:03:38 PST"
"1046","250409","2012-06-17 04:03:38 PST"
"1047","254970","2012-06-17 04:03:38 PST"
"1048","255659","2012-06-17 04:03:38 PST"
"1049","259764","2012-06-17 04:03:38 PST"
"1050","248436","2012-06-17 04:03:38 PST"
"1051","250687","2012-06-17 04:03:38 PST"
"1052","251005","2012-06-17 04:03:38 PST"
"1053","256057","2012-06-17 04:03:38 PST"
"1054","259530","2012-06-17 04:03:38 PST"
"1055","259767","2012-06-17 04:03:38 PST"
"1056","245883","2012-06-17 04:03:38 PST"
"1057","252069","2012-06-17 04:03:38 PST"
"1058","257089","2012-06-17 04:03:38 PST"
"1059","253506","2012-06-17 04:03:38 PST"
"1060","258818","2012-06-17 04:03:38 PST"
"1061","255480","2012-06-17 04:03:38 PST"
"1062","249851","2012-06-17 04:03:38 PST"
"1063","255622","2012-06-17 04:03:38 PST"
"1064","248357","2012-06-17 04:03:38 PST"
"1065","253058","2012-06-17 04:03:38 PST"
"1066","253514","2012-06-17 04:03:38 PST"
"1067","251194","2012-06-17 04:03:38 PST"
"1068","259423","2012-06-17 04:03:38 PST"
"1069","247870","2012-06-17 04:03:38 PST"
"1070","250550","2012-06-17 04:03:38 PST"
"1071","249442","2012-06-17 04:03:38 PST"
"1072","259304","2012-06-17 04:03:38 PST"
"1073","259773","2012-06-17 04:03:38 PST"
"1074","249555","2012-06-17 04:03:38 PST"
"1075","253474","2012-06-17 04:03:38 PST"
"1076","257769","2012-06-17 04:03:38 PST"
"1077","260413","2012-06-17 04:03:38 PST"
"1078","257025","2012-06-17 04:03:38 PST"
"1079","248982","2012-06-17 04:03:38 PST"
"1080","257593","2012-06-17 04:03:38 PST"
"1081","247069","2012-06-17 04:03:38 PST"
"1082","248322","2012-06-17 04:03:38 PST"
"1083","247856","2012-06-17 04:03:38 PST"
"1084","247066","2012-06-17 04:03:38 PST"
"1085","258394","2012-06-17 04:03:38 PST"
"1086","254236","2012-06-17 04:03:38 PST"
"1087","252436","2012-06-17 04:03:38 PST"
"1088","259926","2012-06-17 04:03:38 PST"
"1089","249807","2012-06-17 04:03:38 PST"
"1090","255429","2012-06-17 04:03:38 PST"
"1091","257781","2012-06-17 04:03:38 PST"
"1092","260991","2012-06-17 04:03:38 PST"
"1093","250632","2012-06-17 04:03:38 PST"
"1094","253255","2012-06-17 04:03:38 PST"
"1095","253690","2012-06-17 04:03:38 PST"
"1096","247114","2012-06-17 04:03:38 PST"
"1097","257935","2012-06-17 04:03:38 PST"
"1098","248757","2012-06-17 04:03:38 PST"
"1099","253185","2012-06-17 04:03:38 PST"
"1100","252717","2012-06-17 04:03:38 PST"
"1101","253512","2012-06-17 04:03:38 PST"
"1102","255815","2012-06-17 04:03:38 PST"
"1103","254192","2012-06-17 04:03:38 PST"
"1104","251155","2012-06-17 04:03:38 PST"
"1105","260283","2012-06-17 04:03:38 PST"
"1106","253550","2012-06-17 04:03:38 PST"
"1107","248297","2012-06-17 04:03:38 PST"
"1108","250475","2012-06-17 04:03:38 PST"
"1109","247382","2012-06-17 04:03:38 PST"
"1110","252910","2012-06-17 04:03:38 PST"
"1111","248272","2012-06-17 04:03:38 PST"
"1112","250727","2012-06-17 04:03:38 PST"
"1113","249414","2012-06-17 04:03:38 PST"
"1114","253188","2012-06-17 04:03:38 PST"
"1115","250702","2012-06-17 04:03:38 PST"
"1116","246365","2012-06-17 04:03:38 PST"
"1117","247368","2012-06-17 04:03:38 PST"
"1118","260525","2012-06-17 04:03:38 PST"
"1119","253225","2012-06-17 04:03:38 PST"
"1120","251693","2012-06-17 04:03:38 PST"
"1121","246667","2012-06-17 04:03:38 PST"
"1122","247921","2012-06-17 04:03:38 PST"
"1123","254888","2012-06-17 04:03:38 PST"
"1124","257094","2012-06-17 04:03:38 PST"
"1125","258222","2012-06-17 04:03:38 PST"
"1126","255014","2012-06-17 04:03:38 PST"
"1127","255578","2012-06-17 04:03:38 PST"
"1128","246153","2012-06-17 04:03:38 PST"
"1129","258440","2012-06-17 04:03:38 PST"
"1130","253799","2012-06-17 04:03:38 PST"
"1131","248133","2012-06-17 04:03:38 PST"
"1132","252642","2012-06-17 04:03:38 PST"
"1133","248795","2012-06-17 04:03:38 PST"
"1134","257632","2012-06-17 04:03:38 PST"
"1135","258410","2012-06-17 04:03:38 PST"
"1136","252975","2012-06-17 04:03:38 PST"
"1137","258371","2012-06-17 04:03:38 PST"
"1138","247522","2012-06-17 04:03:38 PST"
"1139","254236","2012-06-17 04:03:38 PST"
"1140","247762","2012-06-17 04:03:38 PST"
"1141","258854","2012-06-17 04:03:38 PST"
"1142","257623","2012-06-17 04:03:38 PST"
"1143","250068","2012-06-17 04:03:38 PST"
"1144","250426","2012-06-17 04:03:38 PST"
"1145","255780","2012-06-17 04:03:38 PST"
"1146","252575","2012-06-17 04:03:38 PST"
"1147","253366","2012-06-17 04:03:38 PST"
"1148","260822","2012-06-17 04:03:38 PST"
"1149","252179","2012-06-17 04:03:38 PST"
"1150","251715","2012-06-17 04:03:38 PST"
"1151","251341","2012-06-17 04:03:38 PST"
"1152","248478","2012-06-17 04:03:38 PST"
"1153","260333","2012-06-17 04:03:38 PST"
"1154","253025","2012-06-17 04:03:38 PST"
"1155","260283","2012-06-17 04:03:38 PST"
"1156","257113","2012-06-17 04:03:38 PST"
"1157","260388","2012-06-17 04:03:38 PST"
"1158","250606","2012-06-17 04:03:38 PST"
"1159","248452","2012-06-17 04:03:38 PST"
"1160","250977","2012-06-17 04:03:38 PST"
"1161","260907","2012-06-17 04:03:38 PST"
"1162","260126","2012-06-17 04:03:38 PST"
"1163","252402","2012-06-17 04:03:38 PST"
"1164","257222","2012-06-17 04:03:38 PST"
"1165","257952","2012-06-17 04:03:38 PST"
"1166","259724","2012-06-17 04:03:38 PST"
"1167","253118","2012-06-17 04:03:38 PST"
"1168","252125","2012-06-17 04:03:38 PST"
"1169","254699","2012-06-17 04:03:38 PST"
"1170","252488","2012-06-17 04:03:38 PST"
"1171","253038","2012-06-17 04:03:38 PST"
"1172","247478","2012-06-17 04:03:38 PST"
"1173","253762","2012-06-17 04:03:38 PST"
"1174","254994","2012-06-17 04:03:38 PST"
"1175","260915","2012-06-17 04:03:38 PST"
"1176","250570","2012-06-17 04:03:38 PST"
"1177","260286","2012-06-17 04:03:38 PST"
"1178","248652","2012-06-17 04:03:38 PST"
"1179","251254","2012-06-17 04:03:38 PST"
"1180","258899","2012-06-17 04:03:38 PST"
"1181","254512","2012-06-17 04:03:38 PST"
"1182","254957","2012-06-17 04:03:38 PST"
"1183","246780","2012-06-17 04:03:38 PST"
"1184","256218","2012-06-17 04:03:38 PST"
"1185","257987","2012-06-17 04:03:38 PST"
"1186","257658","2012-06-17 04:03:38 PST"
"1187","254296","2012-06-17 04:03:38 PST"
"1188","251869","2012-06-17 04:03:38 PST"
"1189","257696","2012-06-17 04:03:38 PST"
"1190","258840","2012-06-17 04:03:38 PST"
"1191","256192","2012-06-17 04:03:38 PST"
"1192","248526","2012-06-17 04:03:38 PST"
"1193","246917","2012-06-17 04:03:38 PST"
"1194","248453","2012-06-17 04:03:38 PST"
"1195","247000","2012-06-17 04:03:38 PST"
"1196","258070","2012-06-17 04:03:38 PST"
"1197","249458","2012-06-17 04:03:38 PST"
"1198","260123","2012-06-17 04:03:38 PST"
"1199","250399","2012-06-17 04:03:38 PST"
"1200","255340","2012-06-17 04:03:38 PST"
"1201","248549","2012-06-17 04:03:38 PST"
"1202","255092","2012-06-17 04:03:38 PST"
"1203","251708","2012-06-17 04:03:38 PST"
"1204","249913","2012-06-17 04:03:38 PST"
"1205","254060","2012-06-17 04:03:38 PST"
"1206","258375","2012-06-17 04:03:38 PST"
"1207","255018","2012-06-17 04:03:38 PST"
"1208","251978","2012-06-17 04:03:38 PST"
"1209","257245","2012-06-17 04:03:38 PST"
"1210","250859","2012-06-17 04:03:38 PST"
"1211","260637","2012-06-17 04:03:38 PST"
"1212","252470","2012-06-17 04:03:38 PST"
"1213","250071","2012-06-17 04:03:38 PST"
"1214","259733","2012-06-17 04:03:38 PST"
"1215","248873","2012-06-17 04:03:38 PST"
"1216","259386","2012-06-17 04:03:38 PST"
"1217","246283","2012-06-17 04:03:38 PST"
"1218","249119","2012-06-17 04:03:38 PST"
"1219","257043","2012-06-17 04:03:38 PST"
"1220","246553","2012-06-17 04:03:38 PST"
"1221","246712","2012-06-17 04:03:38 PST"
"1222","249110","2012-06-17 04:03:38 PST"
"1223","251788","2012-06-17 04:03:38 PST"
"1224","257134","2012-06-17 04:03:38 PST"
"1225","253794","2012-06-17 04:03:38 PST"
"1226","258863","2012-06-17 04:03:38 PST"
"1227","253959","2012-06-17 04:03:38 PST"
"1228","254196","2012-06-17 04:03:38 PST"
"1229","254165","2012-06-17 04:03:38 PST"
"1230","247569","2012-06-17 04:03:38 PST"
"1231","259593","2012-06-17 04:03:38 PST"
"1232","249929","2012-06-17 04:03:38 PST"
"1233","246528","2012-06-17 04:03:38 PST"
"1234","252703","2012-06-17 04:03:38 PST"
"1235","251491","2012-06-17 04:03:38 PST"
"1236","254429","2012-06-17 04:03:38 PST"
"1237","251765","2012-06-17 04:03:38 PST"
"1238","256187","2012-06-17 04:03:38 PST"
"1239","259170","2012-06-17 04:03:38 PST"
"1240","250312","2012-06-17 04:03:38 PST"
"1241","260711","2012-06-17 04:03:38 PST"
"1242","254167","2012-06-17 04:03:38 PST"
"1243","255730","2012-06-17 04:03:38 PST"
"1244","258815","2012-06-17 04:03:38 PST"
"1245","253928","2012-06-17 04:03:38 PST"
"1246","256711","2012-06-17 04:03:38 PST"
"1247","250229","2012-06-17 04:03:38 PST"
"1248","256681","2012-06-17 04:03:38 PST"
"1249","252371","2012-06-17 04:03:38 PST"
"1250","259523","2012-06-17 04:03:38 PST"
"1251","248312","2012-06-17 04:03:38 PST"
"1252","250278","2012-06-17 04:03:38 PST"
"1253","256212","2012-06-17 04:03:38 PST"
"1254","254911","2012-06-17 04:03:38 PST"
"1255","251447","2012-06-17 04:03:38 PST"
"1256","257978","2012-06-17 04:03:38 PST"
"1257","258345","2012-06-17 04:03:38 PST"
"1258","247296","2012-06-17 04:03:38 PST"
"1259","260527","2012-06-17 04:03:38 PST"
"1260","250418","2012-06-17 04:03:38 PST"
"1261","249542","2012-06-17 04:03:38 PST"
"1262","258858","2012-06-17 04:03:38 PST"
"1263","249210","2012-06-17 04:03:38 PST"
"1264","257910","2012-06-17 04:03:38 PST"
"1265","256504","2012-06-17 04:03:38 PST"
"1266","253631","2012-06-17 04:03:38 PST"
"1267","249206","2012-06-17 04:03:38 PST"
"1268","259060","2012-06-17 04:03:38 PST"
"1269","246562","2012-06-17 04:03:38 PST"
"1270","255622","2012-06-17 04:03:38 PST"
"1271","252447","2012-06-17 04:03:38 PST"
"1272","247531","2012-06-17 04:03:38 PST"
"1273","259827","2012-06-17 04:03:38 PST"
"1274","252705","2012-06-17 04:03:38 PST"
"1275","257413","2012-06-17 04:03:38 PST"
"1276","255431","2012-06-17 04:03:38 PST"
"1277","254593","2012-06-17 04:03:38 PST"
"1278","255367","2012-06-17 04:03:38 PST"
"1279","247685","2012-06-17 04:03:38 PST"
"1280","252234","2012-06-17 04:03:38 PST"
"1281","260420","2012-06-17 04:03:38 PST"
"1282","252976","2012-06-17 04:03:38 PST"
"1283","247850","2012-06-17 04:03:38 PST"
"1284","248717","2012-06-17 04:03:38 PST"
"1285","249407","2012-06-17 04:03:38 PST"
"1286","246614","2012-06-17 04:03:38 PST"
"1287","257491","2012-06-17 04:03:38 PST"
"1288","250033","2012-06-17 04:03:38 PST"
"1289","256285","2012-06-17 04:03:38 PST"
"1290","256338","2012-06-17 04:03:38 PST"
"1291","257166","2012-06-17 04:03:38 PST"
"1292","251368","2012-06-17 04:03:38 PST"
"1293","247934","2012-06-17 04:03:38 PST"
"1294","248261","2012-06-17 04:03:38 PST"
"1295","253218","2012-06-17 04:03:38 PST"
"1296","247997","2012-06-17 04:03:38 PST"
"1297","255929","2012-06-17 04:03:38 PST"
"1298","246942","2012-06-17 04:03:38 PST"
"1299","254320","2012-06-17 04:03:38 PST"
"1300","259427","2012-06-17 04:03:38 PST"
"1301","246391","2012-06-17 04:03:38 PST"
"1302","247495","2012-06-17 04:03:38 PST"
"1303","254067","2012-06-17 04:03:38 PST"
"1304","252899","2012-06-17 04:03:38 PST"
"1305","254165","2012-06-17 04:03:38 PST"
"1306","260002","2012-06-17 04:03:38 PST"
"1307","249488","2012-06-17 04:03:38 PST"
"1308","252168","2012-06-17 04:03:38 PST"
"1309","257464","2012-06-17 04:03:38 PST"
"1310","251071","2012-06-17 04:03:38 PST"
"1311","259379","2012-06-17 04:03:38 PST"
"1312","247155","2012-06-17 04:03:38 PST"
"1313","258804","2012-06-17 04:03:38 PST"
"1314","252676","2012-06-17 04:03:38 PST"
"1315","249353","2012-06-17 04:03:38 PST"
"1316","259069","2012-06-17 04:03:38 PST"
"1317","250056","2012-06-17 04:03:38 PST"
"1318","252408","2012-06-17 04:03:38 PST"
"1319","257366","2012-06-17 04:03:38 PST"
"1320","253459","2012-06-17 04:03:38 PST"
"1321","256417","2012-06-17 04:03:38 PST"
"1322","245843","2012-06-17 04:03:38 PST"
"1323","258582","2012-06-17 04:03:38 PST"
"1324","246015","2012-06-17 04:03:38 PST"
"1325","259249","2012-06-17 04:03:38 PST"
"1326","258132","2012-06-17 04:03:38 PST"
"1327","258834","2012-06-17 04:03:38 PST"
"1328","248522","2012-06-17 04:03:38 PST"
"1329","250450","2012-06-17 04:03:38 PST"
"1330","248405","2012-06-17 04:03:38 PST"
"1331","253763","2012-06-17 04:03:38 PST"
"1332","249530","2012-06-17 04:03:38 PST"
"1333","257410","2012-06-17 04:03:38 PST"
"1334","247460","2012-06-17 04:03:38 PST"
"1335","250304","2012-06-17 04:03:38 PST"
"1336","249848","2012-06-17 04:03:38 PST"
"1337","250045","2012-06-17 04:03:38 PST"
"1338","255490","2012-06-17 04:03:38 PST"
"1339","254241","2012-06-17 04:03:38 PST"
"1340","258381","2012-06-17 04:03:38 PST"
"1341","256659","2012-06-17 04:03:38 PST"
"1342","253157","2012-06-17 04:03:38 PST"
"1343","252945","2012-06-17 04:03:38 PST"
"1344","245809","2012-06-17 04:03:38 PST"
"1345","249027","2012-06-17 04:03:38 PST"
"1346","257631","2012-06-17 04:03:38 PST"
"1347","260892","2012-06-17 04:03:38 PST"
"1348","252457","2012-06-17 04:03:38 PST"
"1349","260494","2012-06-17 04:03:38 PST"
"1350","251441","2012-06-17 04:03:38 PST"
"1351","245948","2012-06-17 04:03:38 PST"
"1352","254486","2012-06-17 04:03:38 PST"
"1353","250352","2012-06-17 04:03:38 PST"
"1354","261060","2012-06-17 04:03:38 PST"
"1355","247543","2012-06-17 04:03:38 PST"
"1356","247643","2012-06-17 04:03:38 PST"
"1357","247491","2012-06-17 04:03:38 PST"
"1358","259462","2012-06-17 04:03:38 PST"
"1359","247907","2012-06-17 04:03:38 PST"
"1360","251299","2012-06-17 04:03:38 PST"
"1361","260863","2012-06-17 04:03:38 PST"
"1362","257088","2012-06-17 04:03:38 PST"
"1363","249329","2012-06-17 04:03:38 PST"
"1364","249507","2012-06-17 04:03:38 PST"
"1365","257784","2012-06-17 04:03:38 PST"
"1366","252581","2012-06-17 04:03:38 PST"
"1367","252875","2012-06-17 04:03:38 PST"
"1368","253766","2012-06-17 04:03:38 PST"
"1369","255783","2012-06-17 04:03:38 PST"
"1370","259695","2012-06-17 04:03:38 PST"
"1371","260624","2012-06-17 04:03:38 PST"
"1372","246994","2012-06-17 04:03:38 PST"
"1373","260512","2012-06-17 04:03:38 PST"
"1374","250696","2012-06-17 04:03:38 PST"
"1375","258694","2012-06-17 04:03:38 PST"
"1376","256353","2012-06-17 04:03:38 PST"
"1377","253470","2012-06-17 04:03:38 PST"
"1378","246533","2012-06-17 04:03:38 PST"
"1379","248238","2012-06-17 04:03:38 PST"
"1380","255751","2012-06-17 04:03:38 PST"
"1381","248725","2012-06-17 04:03:38 PST"
"1382","250311","2012-06-17 04:03:38 PST"
"1383","252806","2012-06-17 04:03:38 PST"
"1384","259496","2012-06-17 04:03:38 PST"
"1385","246966","2012-06-17 04:03:38 PST"
"1386","246235","2012-06-17 04:03:38 PST"
"1387","255766","2012-06-17 04:03:38 PST"
"1388","256627","2012-06-17 04:03:38 PST"
"1389","248473","2012-06-17 04:03:38 PST"
"1390","246305","2012-06-17 04:03:38 PST"
"1391","255090","2012-06-17 04:03:38 PST"
"1392","256511","2012-06-17 04:03:38 PST"
"1393","253233","2012-06-17 04:03:38 PST"
"1394","251104","2012-06-17 04:03:38 PST"
"1395","254920","2012-06-17 04:03:38 PST"
"1396","255839","2012-06-17 04:03:38 PST"
"1397","248455","2012-06-17 04:03:38 PST"
"1398","260770","2012-06-17 04:03:38 PST"
"1399","255680","2012-06-17 04:03:38 PST"
"1400","255697","2012-06-17 04:03:38 PST"
"1401","253398","2012-06-17 04:03:38 PST"
"1402","256858","2012-06-17 04:03:38 PST"
"1403","250815","2012-06-17 04:03:38 PST"
"1404","260519","2012-06-17 04:03:38 PST"
"1405","252465","2012-06-17 04:03:38 PST"
